Unnamed: 0,Page_Group_ID,Post_ID,Post_Time,Post_Content,Comments_Size,Total_Interactions,Haha,Thích,Buồn,Yêu thích,Thương thương,Wow,Phẫn nộ,Label,Sublabel
2529,G_Y24,2604,1/21/2024 22:49,góc tìm mua tài_liệu chủ_nghĩa xhcn cô kim liên giao_tiếp trong kinh_doanh cô sao mai kinh_tế vĩ_mô cô phương thảo luật kd cô bích_thủy_nhập_môn kd thầy đình long tin_học ứng_dụng thầy đình vấn triết_học thầy huy thành,10,1,0,0,0,1,0,0,0,,
2530,G_Y24,2605,1/21/2024 22:17,mọi người cho em hỏi là không_kích_hoạt thẻ thì mình chuyển tiền vào thì vẫn nộp được bình_thường đúng không ạ,4,4,0,3,0,1,0,0,0,,
2531,G_Y24,2606,1/21/2024 22:02,mọi người ơi cho em hỏi cách để nộp học_phí với ạ cụ_thể là em nộp học_phí học quân_sự ạ,1,1,0,1,0,0,0,0,0,,
2532,G_Y24,2607,1/21/2024 22:02,ứng_dụng đông á bank như này thì đăng_nhập như thế_nào vậy mọi người,0,0,0,0,0,0,0,0,0,,
2533,G_Y24,2608,1/21/2024 22:02,cho em hỏi đã có ai upload ảnh lên trang_web gdqpan chưa ạ em up mà ảnh cứ lỗi rồi không sửa được tên file thành mssv ai upload lên thành_công rồi hướng_dẫn em với em cảm_ơn nhiều ạ,0,0,0,0,0,0,0,0,0,,
2534,G_Y24,2609,1/21/2024 22:02,sáng nay em có thi môn văn tại phòng có để quên cục sạc máy_tính dưới hộc bàn nếu có ai đang giữ hộ thì cho em xin lại với ạ em cảm_ơn nhiều ạ,0,0,0,0,0,0,0,0,0,Tìm đồ,
2535,G_Y24,2610,1/21/2024 22:02,điểm thành_phần của em là cuối kỳ bao_nhiêu thì có_thể qua môn ạ môn_học của em tín_chỉ ạ,2,6,0,6,0,0,0,0,0,,
2536,G_Y24,2611,1/21/2024 22:02,mọi người cho em hỏi gần trường mình có chỗ nào thu_mua đồ gia_dụng cũ không dùng được nữa không ạ,0,2,0,2,0,0,0,0,0,,
2537,G_Y24,2612,1/21/2024 20:45,mọi người ơi cho em hỏi cách tính điểm trung_bình của kỳ như thế_nào ạ nếu em có môn phải học lại thì tính như nào việc học lại này ảnh_hưởng như thế_nào tới điểm của cả năm không ạ do môn này thực_sự quá_sức với em mà thầy cho điểm thành_phần cũng khó nên em lo lắm ạ xin anhchị giải_đáp thắc_mắc này giúp em với,0,14,0,11,3,0,0,0,0,,
2538,G_Y24,2613,1/21/2024 20:45,cho em hỏi là bắt_buộc phải nộp học_phí quân_sự qua thẻ đông á ạ không nộp bằng cách khác được ạ,0,0,0,0,0,0,0,0,0,,
2539,G_Y24,2614,1/21/2024 20:45,mọi người có đề lịch_sử đảng của năm_ngoái và vài năm trước không ạ,0,3,0,3,0,0,0,0,0,,
2540,G_Y24,2615,1/21/2024 20:45,mình vừa_mới học xong còn dư mấy quyển sách muốn pass lại quyển sách pldc quyển tặng tài_liệu ktvm quyển kỷ_nguyên mới của quản_trị quyển bạn nào muốn mua thì comment bên dưới mình pass lại nhé cảm_ơn,5,2,0,1,0,1,0,0,0,,
2541,G_Y24,2616,1/21/2024 20:45,mọi người ai có giáo_trình tài_liệu sách học của những môn này không pass lại em với ạ em cảm_ơn ạ,0,0,0,0,0,0,0,0,0,,
2542,G_Y24,2617,1/21/2024 20:45,chào mọi người em là hiện_nay em muốn tìm chỗ để ra tết học toeic đạt band mọi người review giúp em những chỗ học uy_tín với ạ em cảm_ơn,46,31,0,30,0,1,0,0,0,,
2543,G_Y24,2618,1/21/2024 20:45,mọi người ơi em còn giữ thẻ sinh_viên nhưng số tài_khoản em để lạc mất rồi em đem thẻ sinh_viên lên ngân_hàng hỏi được không ạ em vẫn chưa kích_hoạt thẻ,6,1,0,1,0,0,0,0,0,Tìm đồ,
2544,G_Y24,2619,1/21/2024 20:45,anhchị cho em hỏi cách nộp tiền qs với ạ mình có cần kích_hoạt mã ngân_hàng rồi mới chuyển_khoản tài_khoản hay không cần kích_hoạt ạ nếu kích_hoạt thì phải làm_sao ạ tại em là sinh_viên năm nên chưa có kinh_nghiệm mong anhchị giải_đáp thắc_mắc giúp em_em cảm_ơn ạ,0,0,0,0,0,0,0,0,0,,
2545,G_Y24,2620,1/21/2024 19:30,làm_sao để học thuộc lịch_sử trong đêm vậy,81,36,7,10,18,1,0,0,0,,
2546,G_Y24,2621,1/21/2024 19:01,em còn thiếu giáo_trình ứng_dụng tin_học trong quản_lý cô thanh hà anh_chị nào có_thể pass giúp em ạ em cảm_ơn nhiều ạ,2,2,0,2,0,0,0,0,0,,
2547,G_Y24,2622,1/21/2024 19:01,triết_học,1,2,0,2,0,0,0,0,0,,
2548,G_Y24,2623,1/21/2024 19:01,dạ cho em hỏi sau khi thi xong với số điểm thì có được nghỉ tết luôn không ạ có cần lên trường làm gì nữa không ạ,26,14,0,14,0,0,0,0,0,,
2549,G_Y24,2624,1/21/2024 19:01,mọi người ơi mình không biết đọc slide và làm thế_nào được không ạ hay phải học trong giáo_trình ạ,7,1,0,1,0,0,0,0,0,,
2550,G_Y24,2625,1/21/2024 19:01,quản_trị học pháp_luật đại_cương,2,3,0,1,0,2,0,0,0,,
2551,G_Y24,2626,1/21/2024 19:01,mọi người cho mình hỏi lý_luận được đem tài_liệu là giáo_trình thôi hay được đem tài_liệu khác nữa,0,1,0,1,0,0,0,0,0,,
2552,G_Y24,2627,1/21/2024 19:01,pass sách cmt mình chủ_động ib ạ,0,1,0,1,0,0,0,0,0,,
2553,G_Y24,2628,1/21/2024 17:18,mọi người ơi cho em hỏi cách nộp học_phí hay vào xem số_dư với ạ em ra cây atm đổi cái mã gì đó bây_giờ nhập số tài_khoản là mã sinh_viên mà mật_khẩu là số đổi đó hay sao ạ,6,8,0,8,0,0,0,0,0,,
2554,G_Y24,2629,1/21/2024 17:06,cho em xin tài_liệu hoặc đề pldc ôn_tập với ạ sắp đứt vì không biết gì hết,0,0,0,0,0,0,0,0,0,,
2555,G_Y24,2630,1/21/2024 17:06,em đánh_giá để xem điểm mà hoa mắt nhìn lộn là tốt nên tích hết các mục thì có bị trừ điểm không ạ,0,18,13,3,2,0,0,0,0,,
2556,G_Y24,2631,1/21/2024 17:06,mọi người cho em hỏi học cải_thiện khác gì học lại ạ,0,1,0,1,0,0,0,0,0,,
2557,G_Y24,2632,1/21/2024 16:58,em pass rẻ sách ạ kỷ_nguyên quản_trị học tiếng anh life không phải sách photo pháp_luật đại_cương kinh_tế vi_mô lê thế_giới_quan_tâm inbox ạ,0,1,0,0,0,1,0,0,0,,
2558,G_Y24,2633,1/21/2024 16:51,mọi người ơi hướng_dẫn em nộp lệ_phí thi quốc_gia với ạ,3,1,0,1,0,0,0,0,0,,
2559,G_Y24,2634,1/21/2024 16:48,có anh_chị nào có tài_liệu marketing cơ_bản tiếng anh không ạ cho em xin với,8,4,0,4,0,0,0,0,0,,
2560,G_Y24,2635,1/21/2024 16:25,ai có tài_liệu cho mình xin với chứ nội_dung gần cả quyển vở áp_lực quá ạ,0,0,0,0,0,0,0,0,0,,
2561,G_Y24,2636,1/21/2024 16:25,ai có tài_liệu gì về cuối kỳ triết không ạ em sắp thi rồi mà không biết gì hết huhu,1,1,0,1,0,0,0,0,0,,
2562,G_Y24,2637,1/21/2024 16:25,mọi người ơi em không nhớ số tài_khoản ngân_hàng đông á của mình mà em lỡ làm mất tờ giấy ghi số tài_khoản rồi thì phải làm_sao đây ạ,12,6,0,5,0,1,0,0,0,,
2563,G_Y24,2638,1/21/2024 16:25,có ai có tài_liệu của các môn này không ạ càng nhiều tài_liệu càng tốt,37,2,0,2,0,0,0,0,0,,
2564,G_Y24,2639,1/21/2024 14:33,em lỡ làm mất mã pin giờ phải làm_sao ạ,1,1,0,1,0,0,0,0,0,,
2565,G_Y24,2640,1/21/2024 14:33,xem thông_báo hạn nộp học_phí ở đâu vậy ạ làm_sao để xem lịch học quân_sự vậy ạ,0,0,0,0,0,0,0,0,0,,
2566,G_Y24,2641,1/21/2024 14:33,có ai có đề_cương lý_thuyết sử_dụng không cho em xin với ạ,3,2,0,1,1,0,0,0,0,,
2567,G_Y24,2642,1/21/2024 14:33,em cần tìm trọ cho người gần trường đhkt có_thể đi bộ được ạ tài_chính dưới,7,4,0,4,0,0,0,0,0,,
2568,G_Y24,2643,1/21/2024 14:33,có anh_chị nào thi kỳ thi tiếng anh năm_ngoái cho em xin tài_liệu ôn_tập và cách ôn được không ạ,0,0,0,0,0,0,0,0,0,,
2569,G_Y24,2644,1/21/2024 14:33,bạn nào có dạng đề triết mấy năm trước không ạ cho em xin với,0,0,0,0,0,0,0,0,0,,
2570,G_Y24,2645,1/21/2024 14:33,anh_chị khoa luật nào có_thể cho em chút review về bài thi môn lý_luận nhà_nước và pháp_luật như thế_nào được không ạ em cảm_ơn ạ,0,0,0,0,0,0,0,0,0,,
2571,G_Y24,2646,1/21/2024 13:01,mọi người ơi cho em hỏi là đi quân_sự đợt thì hạn nộp học_phí vẫn là ngày hay sao ạ,4,3,0,3,0,0,0,0,0,,
2572,G_Y24,2647,1/21/2024 12:34,các anh_chị khóa trước ơi cho em hỏi là nếu thầycô nhập điểm trên hệ_thống rồi mà bây_giờ mình xin cô nâng điểm mình lên tí để qua môn thì có khó không ạ em sợ làm_khó thầy cô tại em cũng không biết là sửa điểm trên hệ_thống có_dễ không ạ anh_chị giải_đáp giúp em với ạ,4,20,0,15,3,2,0,0,0,,
2573,G_Y24,2648,1/21/2024 12:13,dạ em chưa đổi mã pin ngân_hàng đông á mà em chuyển tiền vào có bị gì không ạ,17,10,0,10,0,0,0,0,0,,
2574,G_Y24,2649,1/21/2024 12:13,dạ cho em hỏi là môn lý_luận có được dùng tài_liệu không ạ,1,2,0,2,0,0,0,0,0,,
2575,G_Y24,2650,1/21/2024 12:13,anhchị có đề marketing năm không ạ cho em xin với ạ,0,2,0,1,0,1,0,0,0,,
2576,G_Y24,2651,1/21/2024 10:17,mọi người cho em xin file trắc_nghiệm triết_học với ạ,0,0,0,0,0,0,0,0,0,,
2577,G_Y24,2652,1/21/2024 9:36,giá hạt_dẻ ạ,0,0,0,0,0,0,0,0,0,,
2578,G_Y24,2653,1/21/2024 9:33,cho em hỏi mình kích_hoạt tài_khoản ngân_hàng đông á rồi thì làm_sao để chuyển tiền vào tài_khoản ạ,0,0,0,0,0,0,0,0,0,,
2579,G_Y24,2654,1/21/2024 9:07,cho em hỏi là em đã chuyển tiền lệ_phí gdqpan vào tài_khoản nhưng sao trên web thì vẫn chưa cập_nhật là đã nộp ạ,6,2,0,1,1,0,0,0,0,,
2580,G_Y24,2655,1/21/2024 9:07,bạn có đề thi triết năm trước không cho mình xin với ạ,0,5,0,4,0,1,0,0,0,,
2581,G_Y24,2656,1/21/2024 9:07,mọi người cho em hỏi thẻ đông á kích_hoạt ở ngân_hàng đông á tại quê được không ạ tại em về quê mất mà chưa kích_hoạt thẻ để nạp tiền_quân_sự ạ,5,3,0,3,0,0,0,0,0,,
2582,G_Y24,2657,1/21/2024 8:26,em chưa kích_hoạt thẻ ngân_hàng thì khi em nạp tiền đi quân_sự vào thì nó có tự trừ không hay phải kích_hoạt thẻ nó mới trừ ạ gần đi quân_sự rồi mà em hoang_mang quá các anhchị giải_đáp giúp em ạ em cảm_ơn rất nhiều ạ,3,8,0,8,0,0,0,0,0,,
2583,G_Y24,2658,1/21/2024 8:26,dạ cho em hỏi hôm trước em có đổi mã pin tk đông á xong giờ em đưa thẻ vào thì em nhập được nhưng mà lúc em kiểm_tra số_dư nhập mã đó thì lại bảo không chính_xác đó là mật_khẩu khác nữa hay sao ạ,0,0,0,0,0,0,0,0,0,,
2584,G_Y24,2659,1/21/2024 7:23,cho em hỏi tài_khoản ngân_hàng mà nhà_trường phát về cùng thẻ em có_thể chuyển tiền vào để trường tự trừ được không ạ hay phải làm gì thêm,12,3,0,3,0,0,0,0,0,,
2585,G_Y24,2660,1/21/2024 7:23,em chỉ mới chuyển tiền vào tk ngân_hàng đông á để nộp phí giữ xe nhưng trên hệ_thống luôn hiển_thị đã nộp học_phí ở phí tiền gdqp là sao ạ,13,7,0,7,0,0,0,0,0,,
2586,G_Y24,2661,1/21/2024 7:23,các bạn chiều thi nói tiếng anh lúc ký đầy_đủ hết đúng không ạ tại phòng nhiều tên giống nhau sợ mình ký nhầm quá ạ,0,1,0,0,1,0,0,0,0,,
2587,G_Y24,2662,1/21/2024 7:23,em có ý_định ra tết học mos anh_chị có biết chỗ nào uy_tín để học không ạ em cảm_ơn nhiều,1,1,0,1,0,0,0,0,0,,
2588,G_Y24,2663,1/20/2024 22:19,mình pass một_số sách và slide sau ạ kinh_tế vĩ_mô sách slide kinh_tế vi_mô sách slide giao_tiếp kinh_doanh,0,0,0,0,0,0,0,0,0,,
2589,G_Y24,2664,1/20/2024 23:04,dạ anh_chị cho em xin đề marketing cơ_bản năm_ngoái ạ dạ em cảm_ơn ạ,3,14,0,14,0,0,0,0,0,,
2590,G_Y24,2665,1/20/2024 23:04,mọi người ơi cho em hỏi sáng nay em quên đi thi nói thì có phải học lại tiếng anh không ạ hay chỉ mất điểm vậy ạ,0,0,0,0,0,0,0,0,0,,
2591,G_Y24,2666,1/20/2024 23:04,mọi người có ai chuyển nhầm tiền học_phí quân_sự không ạ mọi người lên hệ_thống kiểm_tra lại xem đã hoàn_thành chưa nếu ai chuyển nhầm thì nhắn_tin cho em nhé,0,4,0,3,0,1,0,0,0,,
2592,G_Y24,2667,1/20/2024 23:04,điểm gpa mình có trước tết hay sau tết mới có ạ,5,6,1,4,1,0,0,0,0,Ngày lễ,
2593,G_Y24,2668,1/20/2024 23:04,cho em hỏi thi communication khó không ạ do em không biết dạng đề nên hơi lo ạ,0,0,0,0,0,0,0,0,0,,
2594,G_Y24,2669,1/20/2024 23:04,anhchị cho em hỏi cách quy_đổi điểm từ hệ sang hệ như thế_nào ạ,0,2,0,2,0,0,0,0,0,,
2595,G_Y24,2670,1/20/2024 23:04,cho em hỏi điểm học_bạ thì có đậu ngành kế_toán năm nay không ạ,1,3,0,2,0,1,0,0,0,,
2596,G_Y24,2671,1/20/2024 23:04,mọi người ai có tài_liệu môn này pass cho em với ạ càng ít ghi_chú càng tốt nha em cảm_ơn ạ,4,1,0,0,0,1,0,0,0,,
2597,G_Y24,2672,1/20/2024 22:19,ác cho em hỏi trong đề marketing thường có khoảng bao_nhiêu câu tính_toán vậy ạ,1,2,0,2,0,0,0,0,0,,
2598,G_Y24,2673,1/20/2024 21:49,em cần mua giáo_trình slide và tài_liệu của các môn_học do các thầy cô này giảng_dạy,7,1,0,1,0,0,0,0,0,,
2599,G_Y24,2674,1/20/2024 22:19,em tha_thiết xin tài_liệu ôn_tập triết_học ạ,0,6,0,6,0,0,0,0,0,,
2600,G_Y24,2675,1/20/2024 22:19,em cần tìm tài_liệu ạ anh nào có pass cho em với ạ,0,0,0,0,0,0,0,0,0,,
2601,G_Y24,2676,1/20/2024 21:49,cho em hỏi có được làm_tròn thành không ạ,5,19,7,6,6,0,0,0,0,,
2602,G_Y24,2677,1/20/2024 21:49,dạ cho em hỏi là hồi chiều em thi nói tiếng anh mà em quên ký giấy thì có sao không ạ em lo quá ạ,0,0,0,0,0,0,0,0,0,,
2603,G_Y24,2678,1/20/2024 21:49,mình cần pass sách ạ giá chỉ từ,0,1,0,1,0,0,0,0,0,,
2604,G_Y24,2679,1/20/2024 21:49,mọi người cho em hỏi lúc chiều em quên ký giấy rồi giờ làm_sao ạ có cách nào không ạ,0,0,0,0,0,0,0,0,0,,
2605,G_Y24,2680,1/20/2024 21:49,có bạn nào pass thị_trường và định_chế cô nam thanh không ạ,0,1,0,1,0,0,0,0,0,,
2606,G_Y24,2681,1/20/2024 21:49,pass tài_liệu ạ pháp_luật đại_cương tập ngân_hàng câu hỏi đúng sai nội_dung ôn gk ck kinh_tế vĩ_mô đề ôn_tập triết_học mác lênin vở ghi trắc_nghiệm tự luận đầy_đủ ôn toán ứng_dụng,0,0,0,0,0,0,0,0,0,,
2607,G_Y24,2682,1/20/2024 19:53,các bạn chiều nay thi nói ta phòng lúc sau khi thi nói có ký giấy không ạ ngoài_ra anhchị cho em hỏi là em quên ký thì có sao không ạ,17,7,0,4,0,3,0,0,0,,
2608,G_Y24,2683,1/20/2024 19:45,tha_thiết xin tài_liệu học triết ạ anh_chị nào năm trước học triết giúp em chuyến này với ngàn lần cảm_ơn ạ,0,6,0,4,2,0,0,0,0,,
2609,G_Y24,2684,1/20/2024 19:26,chào mọi người chuyện là chiều ngày lúc đi học thì mình vô_tình bỏ quên một cục sạc máy_tính ở phòng bàn thứ mọi người cho mình hỏi là có ai nhìn thấy không ạ và có_thể cho mình xin lại được không ạ mình cảm_ơn mọi người rất nhiều ps nó gần như hình ở dưới ạ nhưng nó có một miếng dán màu vàng có chữ trung_quốc hình_vuông ý ạ,3,1,0,0,0,1,0,0,0,Tìm đồ,
2610,G_Y24,2685,1/20/2024 18:56,cho em hỏi có anhchị nào có đề trắc_nghiệm môn marketing học tham_khảo không ạ chứ dài quá em còn chưa học xong hết huhu,2,2,0,2,0,0,0,0,0,,
2611,G_Y24,2686,1/20/2024 17:37,kính chào nhà_trường em là sinh_viên khóa trong một lần đi học em có vô_tình nhặt được một ví tiền màu đỏ đựng khoảng triệu đồng trong ví có một đôi khuyên tai bằng vàng tuy_nhiên vì lúc đó gia_đình em rất khó_khăn không có tiền đóng học_phí nên em đã lỡ dùng số tiền đó hôm_nay em viết thư này với mong_muốn tìm lại bạn gái đã bị mất tiền hôm đó để trả lại em rất áy_náy và luôn sống trong mặc_cảm tội_lỗi em hy_vọng nhà_trường có_thể giúp em tìm lại bạn gái đó để em có_thể trả lại số tiền cho bạn ấy em xin chân_thành cảm_ơn nhà_trường hiện_tại em cảm_thấy rất tội_lỗi và không biết phải làm_sao mong mọi người cho em lời khuyên,0,66,3,30,22,10,1,0,0,,
2612,G_Y24,2687,1/20/2024 18:56,triết trắc_nghiệm khoảng mấy chục câu ạ cho em xin file học với ạ,0,1,0,1,0,0,0,0,0,,
2613,G_Y24,2688,1/20/2024 17:37,em bị mất thẻ sinh_viên thì ra đâu làm lại vậy mọi người cho em hỏi mất thẻ thì nộp học_phí như thế_nào ạ,0,0,0,0,0,0,0,0,0,,
2614,G_Y24,2689,1/20/2024 17:29,mình nghĩ học triết hơi nhiều em không nhét nổi nữa rồi huhu cứu em,41,18,2,5,10,1,0,0,0,,
2615,G_Y24,2690,1/20/2024 17:28,triết_học mình học câu đó thì phần tự luận có ra trong đó không ạ,0,0,0,0,0,0,0,0,0,,
2616,G_Y24,2691,1/20/2024 16:40,có anh_chị nào pass giáo_trình slide của thầy cô này không ạ,0,0,0,0,0,0,0,0,0,,
2617,G_Y24,2692,1/20/2024 16:40,mọi người ơi thì đậu ngành thương_mại điện_tử không ạ,16,16,0,13,0,3,0,0,0,,
2618,G_Y24,2693,1/20/2024 16:40,ai có đề triết_học mấy năm trước không ạ cho em xin với ạ,9,3,0,3,0,0,0,0,0,,
2619,G_Y24,2694,1/20/2024 16:09,tôi cần tìm quyển sách này ạ,0,0,0,0,0,0,0,0,0,,
2620,G_Y24,2695,1/20/2024 16:01,cho em hỏi sao em đã kích_hoạt thẻ đông á thành_công nhưng giờ thì số_dư báo thẻ không hợp_lệ là sao ạ em đã chuyển_khoản tiền vào thẻ rồi ạ,11,5,0,4,0,1,0,0,0,,
2621,G_Y24,2696,1/20/2024 16:01,cho em hỏi là triết_học có bao_nhiêu câu hỏi ạ cả trắc_nghiệm và tự luận,1,1,0,0,0,1,0,0,0,,
2622,G_Y24,2697,1/20/2024 15:14,cho em hỏi công_thức tính điểm trung_bình là gì vậy ạ,0,0,0,0,0,0,0,0,0,,
2623,G_Y24,2698,1/20/2024 15:14,cho em hỏi là môn lịch_sử đảng cần học những chỗ nào ạ,0,0,0,0,0,0,0,0,0,,
2624,G_Y24,2699,1/20/2024 15:14,mọi người cho mình hỏi lịch_sử đảng thi tự luận phải không ạ,0,0,0,0,0,0,0,0,0,,
2625,G_Y24,2700,1/20/2024 15:14,em cần mua giáo_trình slide tin_học ứng_dụng cô thanh hà,0,0,0,0,0,0,0,0,0,,
