content,emoji,comment,current,time,comments_size
['Tui cần 1 bạn kèm giúp tui môn thanh toán trong ngoại thương ạ. Trả công xứng đáng ạaaa '],"['Thích, 1']",[],868,"Thứ Tư, 13 Tháng 3, 2024 lúc 08:16",0
['Em cần tìm sách dưới đâyyy ạaaaaa '],"['Thích, 4']","['Mình có tổng quan du lịch 15k', 'Nguyễn Duyên c ơi rep ib em ạ', 'Mình có gttkd', 'Mình có ạ', 'Mình có tổng quan', 'Mk có triết nha', 'Theo dõi', 'Bạn nào Tiếng Anh ở mức căn bản muốn học cải thiện,Giao tiếp hay muốn có phương pháp và định hướng tự học IELTS thì follow FB mình nhé', 'Mình có gttkd 25k']",1067,"Thứ Tư, 13 Tháng 3, 2024 lúc 08:16",9
"['Em cần mua slide + giáo trình, tài liệu liên quan các môn của giáo viên này. Ai có ib em với']","['Tất cả, 7', 'Thích, 5', 'Haha, 2']","['Rep ib elm với chị ơi', 'Nguyễn Dương Bảo Uy chị bảo để CNXH cho e mà sao lạ zị chị', 'Thu Kim đem ra NEU rồi', '2', 'E có Kinh tế chính trị Mác-Lênin ạ', 'Phan Vân', 'Ké ạ', 'Mình có slide htttql thầy Quang nhé', 'Thu Kim mình có cnxh', 'Hệ thống tt qly mình có 2 cuốn slide củ 2 thầy khác nhau á bạn: mỗi cuốn 13k ạ', 'mình có CNXH + bộ đề ôn thi nha\nHTTTQL mình có bộ câu hỏi ôn thi', 'Mình có ktct với kdqt', 'Htttql']",550411,"Thứ Tư, 3 Tháng 1, 2024 lúc 19:47",12
['Cần pass sách mn ơi'],[],[],551315,"Thứ Tư, 3 Tháng 1, 2024 lúc 19:47"
"['[GÓC PASS TÀI LIỆU TIẾNG VIỆT]\nChào mn, mình là sinh viên 47K Khoa Kinh doanh quốc tế, mình pass tài liệu tiếng Việt các môn sau đây.\nTài liệu mình in mới, chỉ học qua một lần\nMình pass giá rẻ (vừa bán vừa tặng)\nMình sẽ ưu tiên cho những bạn mua nhiều môn cùng một lúc\nMua tài liệu thì ib mình hen. Chúc các bạn có một kỳ học thật thành công, thi môn nào cũng 12 điểm']",[],[],552320,"Thứ Tư, 3 Tháng 1, 2024 lúc 19:35"
['em cần tìm tài liệu + slide các môn này ạ'],"['Thích, 7']","['chị có bộ luật và gt giao tiếp nha', 'Tườngg Vy rep ib em chị ơii', 'Mình có luật kd nha', 'Mình có full bộ luật nha', 'Mình có giáo trình giao tiếp kdoanh', 'Mình có full LKD,QTH', 'Mình có giáo trình + slide giao tiếp kd\nGiáo trình luật kd\nSlide quản trị học', 'Trương Thị Mỹ Tiên rep ib b ơii', 'Mình có giao tiếp kinh doanh nha', 'luật kd ib', 'mình có vi mô + quản trị học nha', 'Trương Thị Thảo Vân rep ib ạ', 'Mình có Marketing và QTH', 'Hồ Phương Thảo rep ib ạ', 'Có mkt', 'Mình có Luật kinh doanh ạ', 'Còn a1-2, gtkd, luật kd', '*Sách tiếng anh đã cào mã', 'Ng Trinh rep ib mình nha', 'Ng Trinh ib e vs chụy', 'Vi Nguyễn e thì ngày nào chả ib :)))', 'Ng Trinh', 'Mình có Giao tiếp ạ', 'mình pass full bộ luật kinh doanh 60k nha', 'Mình có các môn này nha', 'Mình có full ạ', 'Đt Tuyết Nhi rep ib ạ', 'Mình có 4,5,6 nha', 'mình có giao tiếp, luật kd nha', 'Thảo Uyên', 'Ha Luyen mình có vi mô, Qtri học', 'English Elementary 2 chưa cào mã\nVà những môn còn lại học bằng tiếng anh thì ib c để lấy nhé.', 'Lê Phương Thảo đừng có cạnh tranh bẩn', '4', 'Mình có trọn bộ luật kd:( luật phá sản, luật DN, luật dân sự,...):28K', 'Mình có full bộ luật + tài liệu ôn thi và giáo trình giao tiếp trong kinh doanh', 'Mình có vi mô + mkt căn bản + qtri học lấy full all 70k + tài liệu tham khảo', 'mình có full bộ Luật KD + Slide ạ', 'Mình có luật KD ạ', 'mình có luật kinh doanh', 'Lê Huy ga lăng lên di tr. Cho mấy em đi bán buôn gì', 'Mình có 3455 nha', 'mình có mkt', 'Mình có gttkd, ktvm, qth', 'Mình có vi mô vs vĩ mô nhé', 'Mình có vi mô vs vĩ mô nhé', 'Mình có GTTKD và MKT', 'full bộ luật 28k ạ', 'mình có luật kinh doanh', 'Mình có QTH với Luật kinh doanh trọn bộ nha', 'Chị có luật kinh doanh nè', 'Mình có Vi mô, Mar, Qth nha', 'Linh Nguyenn rep ib ạ', 'mình có luật kinh doanh full các luật cần đi thi ạaa, còn mới lắm luôngg', 'Có slide luật kinh doanh kèm các bộ luật', 'mình có GTKD và luật KD']",553182,"Thứ Tư, 3 Tháng 1, 2024 lúc 19:00",55
"['Mình có một số giáo trình + slide muốn pass, mọi ngừi quẹo lựa nha ']","['Tất cả, 3', 'Yêu thích, 2', 'Thích, 1']","['C rep ib em với', 'Triều Châu Dương', 'Hoàng Lan c pass sách mà c k rep', 'Triều Châu Dương e nhắn đi r chị rep', 'Hoàng Lan thoi cái vibe của chúng mình k match với nhau rui\ngúd bai mai lớp =))']",554054,"Thứ Tư, 3 Tháng 1, 2024 lúc 18:36",5
['Em cần tìm sách này chưa cào mã ạ'],"['Thích, 1']","['Mình có ạ 80k ạ', 'Hà Hà rep ib mình ạ']",554758,"Thứ Tư, 3 Tháng 1, 2024 lúc 18:26",2
"['Pass những tài liệu sau ạ \n1. Thống kê slide full chương để thi và bảng tra cứu: 20k \n2. Chủ nghĩa xã hội ( giáo trình, slide, câu hỏi ôn tập, đúng sai ): 35k\n3. Nhập môn kế toán bản cũ ( giáo trình, bảng tra cứu, slide): 25k\n4. Com 1 mất mã: 30k \n5. Life a1,a2 mất mã: 40k \n6. Thị trường và các định chế tài chính ( slide full chương ): 10k']","['Thích, 1']","['Up', 'Up', 'Còn số 2 ko ạ', 'Hân Trần còn ạ', 'Còn cnxh ko ạ', 'Bảo Bảo c có cnxh nha']",555752,"Thứ Tư, 3 Tháng 1, 2024 lúc 18:13",10
['Mình cần mua lại sách này đã cào mã cũng được ạ'],"['Thích, 1']","['Cào mã rồi thì thấy thư viện có á cậu', 'M có ạ', 'Mình có chưa cào mã luôn ạ', 'Trần AnhQuý còn ko ạ', 'Nha Uyen mình có sách đã cào mã nhưng chưa dùng được hong ạ?', 'Trần AnhQuý chưa nhập trên myelt pko ạ', 'Nha Uyen đúng r ạ', 'Trần AnhQuý dạ còn ko ạ', 'Mình pass sách này 15k ạ']",556457,"Thứ Tư, 3 Tháng 1, 2024 lúc 17:33",9
['Dạ cho em hỏi có anh/chị nào còn pass tài liệu những môn này không ạ'],"['Thích, 3']","['Mik có luật', 'Pass giáo trình gtkd', 'Mình có luật', 'Luật kd em nhé ib c', 'Mình có cnxh+luật kd', 'Mk có cnxh và vĩ mô', 'C có hết pass giáo trình + slide + tài liệu ôn thi', 'mình pass giáo trình nhập môn kd, cnxh nha', 'Mình có Giao tiếp ạ', 'mình có gt giao tiếp', 'Mình có cnxh Nguyen Phuong Trinh', 'Em đã đủ tài liệu các môn rồi ạ, em cảm ơn anh chị nhiều lắm ạaa', 'Mình có chủ nghĩa xã hội nha', 'Mình có GTTKD, LKD, NMKD', 'Mình có nmkd gtr + slide 20k', 'mình có luật kd, nhập môn kd', 'Mk có nmkd', 'Mình có CNXH', 'Ib c có Luật kinh doanh full bộ luật nha', 'Mình có gtiep với luật kdoanh full bộ luật nha', 'Có luật, gt , nmkd nha', 'Mình có luật cnxh và nmkd', 'Nmkd']",557555,"Thứ Tư, 3 Tháng 1, 2024 lúc 17:24",23
['Mình pass những môn này ạ \n- Kế toán quản trị\n- Kiểm toán\n- Tài chính công ty\n- Quản trị công ty\n- Hệ thống thông tin kế toán'],"['Thích, 1']","['Tài chính cty ib ạ', 'Nguyễn Phạm Minh Anh oki', 'mình lấy ktoan quản trị với ạ', 'Còn kế toán quản trị k ạ', 'Mỹ Ly còn nha', 'Tú Nguyễn rep ib e với ạ']",558520,"Thứ Tư, 3 Tháng 1, 2024 lúc 17:11",6
"['Mình cần tìm giáo trình, tài liệu các môn dưới']","['Thích, 3']","['Mình có ạ', 'Đt Tuyết Nhi rep ib ạ', 'Mình có qtqhkh nha', 'Mình có hành vi người tiêu dùng']",559067,"Thứ Tư, 3 Tháng 1, 2024 lúc 17:11",4
['Ac nào có thể giúp e Review về gv Phan Kim Tuấn dạy Kinh Tế Quốc Tế với ạ.\nCho e xin tài liệu KTQT nữa nếu có ạ.\nEm cảm ơn rất nhiều'],"['Thích, 2']",[],560242,"Thứ Tư, 3 Tháng 1, 2024 lúc 17:00"
"['Mình còn vài môn chưa pass, ai cần ib mình nha']",[],[],560805,"Thứ Tư, 3 Tháng 1, 2024 lúc 16:18"
['Cần tìm tài liệu những môn sau ạ'],[],[],561594,"Thứ Tư, 3 Tháng 1, 2024 lúc 16:08"
['Hoan hỉ đầu năm ạ\nPasa toàn bộ sách nhen\nToàn bộ mình có tài liệu ôn thi lun nhan:))hơi bị đỉnh  í'],"['Tất cả, 2', 'Thích, 1', 'Yêu thích, 1']","['Uppp', 'Nmkt (hết)\nHvtc (hết)', 'Mkt hết']",562691,"Thứ Tư, 3 Tháng 1, 2024 lúc 15:57",3
"['Pass tài liệu ai cần ib mình ạ:\nThống kê\nHành vi tổ chức tiếng anh - tiếng việt\nThị trường và các định chế tiếng anh - tiếng việt\nNhập môn kế toán tiếng anh\nGiao tiếp trong kinh doanh\nLịch sử đảng', '+10']",[],[],563969,"Thứ Tư, 3 Tháng 1, 2024 lúc 15:07"
['Mình cần tìm tài liệu các môn dưới đây. Ai có ib mình nha'],"['Tất cả, 2', 'Thích, 1', 'Haha, 1']","['Mình có hvtc ạ', 'Mk có gtr + silde hvtc ạ', 'Ib mình có', 'Mình có giáo trình hvtc', 'Giáo trình hvtc ib mình', 'Mình có HVTC với HTTTQL nha', 'Mình có hvtc nha', 'mình có htttql với hvtc nha', 'Mk có gt+sl hvtc nha', '- Hành vi tổ chức: giáo trình, slide,\nBONUS tài liệu ôn tập gk ck, đề ck, mindmap full chapter\nTL ÔT DUE\n35', 'Sương Phan mình có đa văn hoá', 'Mình có gtr+slide+ file đề ôn HVTC nha', 'Mình có hệ thốngttql 13k\nquản trị ĐVH 15k\nTài chính cty 15k', 'c có đa văn hoá nè, khi mô c đem cho']",564851,"Thứ Tư, 3 Tháng 1, 2024 lúc 15:03",14
"['Pass các môn:\n- tiếng anh e1-2\n- luật kinh doanh\n- giao tiếp kinh doanh\n- slide hành vi tổ chức, hệ thống thông tin quản lý, chủ nghĩa xã hội.\nCần tài liệu các môn dưới']","['Haha, 3']","['mình có ktct nha b', 'Thảo Uyên còn ko ạ ib an', 'Với pass các sách sau (sách tiếng anh đã cào mã)', 'Ng Trinh pass eim hvtc hông c iu, kèm tài liệu luôn thì càng tốt', 'mình cũng pass các môn như trên nhé', 'Thảo Uyên sao hay ké quá zậy e :)))', 'Có ktct', 'Mk có nha', 'Ut Ngô có môn zì :))', 'Ib mình có', 'Mình tặng slide thị trường + tài liệu ôn thi nha', 'có slide ppnckh thầy Tâm', 'Quỳnh Nga ib', 'Ktct mình có']",566067,"Thứ Tư, 3 Tháng 1, 2024 lúc 14:46",16
['em cần sách này chưa cào mã ạ '],[],[],567344,"Thứ Tư, 3 Tháng 1, 2024 lúc 14:15"
"['Có ai có giáo trình hay tài liệu này ko ạ, pass cho em với']",[],[],568438,"Thứ Tư, 3 Tháng 1, 2024 lúc 13:50"
['Mình pass sách nhé:\n1. Gt NHẬP MÔN KINH DOANH \n2. Gt marketing căn bản(đã pass) \n3. Slide+ tài liệu ôn thi kdqt (đã pass)\n4. Gt+ slide Chủ nghĩa xã hội (đã pass)\n5 . Gt marketing dịch vụ ( đã pass)\n6 . Slide hệ thống thông tin quản lí\n7. Slide nhập môn kế toán'],[],[],569640,"Thứ Tư, 3 Tháng 1, 2024 lúc 13:38"
['A/c nào có 2 môn này pass cho e với ạaa'],[],[],570161,"Thứ Tư, 3 Tháng 1, 2024 lúc 12:42"
['em cần mua sách 3A chưa cào mã ạ'],"['Thích, 1']","['Mình có nha bạn', 'Hong Ha To ib mk ạ']",570559,"Thứ Tư, 3 Tháng 1, 2024 lúc 12:39",2
"['[GÓC PASS SÁCH]\n1. Giáo trình HVTC (Eng) 30k, \n2. Giáo trình CNXH 15k, slide+tài liệu cnxh Thầy cử 10k\n3. Giáo trình Nhập môn kế toán còn mới 35k\n4. Giáo trình thống kê mới mua chưa sài giá gốc 25k giảm còn 20k, có slide thầy bá thế + bài tập tự luận, các đề ôn, bảng tra (tặng) 20k\n5. Slide Thị trường và định chế (Eng) cô Nam Thanh 10k, Slide thị trường tiếng việt (10k) \n+ tài liệu ôn tập (5k) mua hết slide tặng tài liệu\n----\nEm cần mua các tài liệu sau đây ạ\n1. Luật thương mại quốc tế \n2. Quản trị chuỗi cung ứng (Eng) Thầy Phúc Nguyên\n3. Quản trị sản xuất (Eng) Thầy Văn Hải\n4. Thương lượng (Cô Minh Thu)\nDạ anh/chị nào có các tài liệu trên ib cho em với ạ, em cám ơn anh/chị nhiều ạ']",[],[],571551,"Thứ Tư, 3 Tháng 1, 2024 lúc 12:35"
['Pass các môn dưới đây: \nLuật kinh doanh đầy đủ các bộ luật (hết)\nGiáo trình Triết  (hết)\nGiáo trình Marketing + slide cô Phú Quyến (20k)\nNhập môn kinh doanh (hết) \nNhập môn kinh doanh + slide + tập đề ôn bản cứng và bản mềm (hết)\nGiáo trình Thống kê + bài tập thầy Cang + slide thầy Thế (15k)\nGiáo trình pháp luật đại cương  (15k)\nLịch sử Đảng (hết)\nToán ứng dụng trong kinh tế (5k)'],"['Thích, 2']","['.....', 'Có cuốn xây dựng đảng k shoppp', 'Lê Huy không bán cho bạn']",572112,"Thứ Tư, 3 Tháng 1, 2024 lúc 12:23",3
"['Mình cần pass tài liệu dưới ạ \n:\n- Giáo trình Triết: 15k\n- Giáo trình Lịch Sử Đảng + file ôn tập: 15k ( đã pass)\n- Giáo trình CNXH + slide + file tóm tắt: 20k ( đã pass )\n- Giáo trình GTKD + đề ôn: 10k ( đac pass )\n- Giáo trình HVTC + câu hỏi ôn tập: 20k ( đã pass)\n- Slide Thống Kê Kinh Doanh + đề, bài giải ôn tập: 15k', '+2']","['Tất cả, 8', 'Thích, 5', 'Yêu thích, 2', 'Haha, 1']","['còn hành vi tổ chức ko ạ???', 'Ín Phạm còn nha b', 'Hà Nhi ib ạ', 'Ké với Hà Nhi', 'Pass ké tất cả giá như cho']",572607,"Thứ Tư, 3 Tháng 1, 2024 lúc 11:50",6
['Em cần sách các môn này ạ\nKế toán công ty\nKế toán taì chính (Đỗ Nguyệt Ánh)\nGiao tiếp trong kinh doanh (Thái Thị Huyền Trâm)\nKinh doanh quốc tế (Đỗ Minh Sơn)\nTư tưởng hồ chí minh (Trần Ngọc Ánh)\nTài chính công (Phan Đình Anh)\nKinh tế chính trị (Vương Phương Hoa)'],"['Yêu thích, 1']","['mình có giáo trình GTKD', 'Ib ạ', 'Mình có giáo trình gtkd\nSlide+gt kdqt', 'Châu Ngọc Trâm ib ạ', 'Tư tưởng ib', 'Mình có ktct', 'Nguyễn Lương Ánh Ngọc ib ạ', 'Ib mình có ạ', 'Đt Tuyết Nhi có gì ạ', 'Nguyễn Phạm Minh Anh Slide là mình có hết, còn giáo trình thì mình có gtiep, kdoanh quoc te, kte chinh tri, tư tưởng mình có cả slide+bài giảng+giáo trình( thường mí anh chị trc mua bài giảng vs slide nhìu nhất)', 'Ib ạ', 'Upp', 'Nguyễn Phạm Minh Anh mình có tư tưởng + đề ôn', 'mình có gtr gtkd nha']",573725,"Thứ Tư, 3 Tháng 1, 2024 lúc 11:42",14
"[' GÓC PASS TÀI LIỆU \n THỐNG KÊ, HVTC CÒN', '+4']","['Tất cả, 10', 'Thích, 5', 'Haha, 3', 'Yêu thích, 2']","['Chị pass em con gấu bông với ạ', 'Uyên Đặng em mua hết đống này cho chị là chị tặng em con gấu', 'NC Quỳnh Thư cmm bạn tồi', 'Chị ơi check ib e với ạ']",574206,"Thứ Tư, 3 Tháng 1, 2024 lúc 11:26",4
"['Chiều t5 tiết 8,9,10 có bạn nào hk GDTC4 nữ tự do lớp 11 kh ạ']",[],[],575152,"Thứ Tư, 3 Tháng 1, 2024 lúc 11:18"
['em cần tìm giáo trình những môn này ạ'],[],[],575525,"Thứ Tư, 3 Tháng 1, 2024 lúc 11:07"
['Chào mn ạ \nHiện tại em đang cần một số tài liệu cho học kỳ này \nAi có pass em vs ạ\nKDQT: Huỳnh Thị Diệu Linh\nQT Sản Xuất: Nguyễn Ngọc Uyên Phương\nTư Tưởng HCM: Thầy Ái'],[],[],576696,"Thứ Tư, 3 Tháng 1, 2024 lúc 11:00"
"['Em cần tìm môn ""tài chính công"" của gv Phan Đình Anh ạ']",[],[],577247,"Thứ Tư, 3 Tháng 1, 2024 lúc 10:55"
['E cần tìm tài liệu của các môn sau ạ\n_ Kinh doanh quốc tế (tiếng Anh)\n_ Kế toán tài chính 1'],[],[],577486,"Thứ Tư, 3 Tháng 1, 2024 lúc 10:48"
['Có ai pass sách kinh tế chính trị thầy cử k ạ'],[],[],578129,"Thứ Tư, 3 Tháng 1, 2024 lúc 10:45"
['Cần mua những sách này'],[],[],578514,"Thứ Tư, 3 Tháng 1, 2024 lúc 10:31"
['Cho em xin chút review về tư tưởng hcm của thầy Phi vs ạ'],[],[],579419,"Thứ Tư, 3 Tháng 1, 2024 lúc 09:51"
['CẦN TÌM TÀI LIỆU \n 1. Giao dịch thương mại quốc tế - cô Nguyễn Thị Phương Thảo\n2. Hệ thống thông tin quản lý - cô Võ Thị Thanh Vân\n3. Quản trị đa văn hóa - thầy Bùi Thanh Huân \n4. Tài chính công ty - thầy Nguyễn Hòa Nhân\n5. Tư tưởng Hồ Chí Minh - Trần Ngọc Ánh\n6. Đạo đức kinh doanh - cô Dương Thị Thúy Quỳnh\n7. Hành vi tổ chức - cô Nguyễn Thị Bích Thu'],[],[],580307,"Thứ Tư, 3 Tháng 1, 2024 lúc 09:45"
"['Mấy ac oiii review cho e cô Thanh dạy triết với ạ, với môn thể dục TD có oke k ạ']",[],[],580796,"Thứ Tư, 3 Tháng 1, 2024 lúc 09:29"
['Ai pass mấy môn này kh ạ.'],[],[],581191,"Thứ Tư, 3 Tháng 1, 2024 lúc 09:22"
"['GÓC PASS SÁCH\nGiáo trình Giao tiếp trong KD\nSlide, tài liệu Kinh tế vĩ mô nâng cao( cô Thuỷ)\nGiáo trình,slide, tài liệu Tư tưởng HCM ( thầy Ánh)\nGiáo trình,tài liệu Quản lý nhà nước về KT ( thầy Long)\nSlide, vở ghi, tài liệu Thống kê ( cô Vân)\nSlide, tài liệu Thống kê ( thầy Tín)\nSlide,tài liệu Kinh tế công cộng (thầy Hiếu)\nSách LIFE\nSách KEYNOTE 2B']",[],[],582194,"Thứ Tư, 3 Tháng 1, 2024 lúc 09:10"
['cần thì ib m ạ'],[],[],582877,"Thứ Tư, 3 Tháng 1, 2024 lúc 09:00"
['Học chủ nghĩa xã hội cô Nguyễn Thị Kiều Trinh ổn hông dạ anh chị'],[],[],583202,"Thứ Tư, 3 Tháng 1, 2024 lúc 09:00"
['Mình cần pass một số tài liệu\n- tài chính công ty: slide 15k ( thầy Trung)\n- logistics và tmqt: slide+ tài liệu ôn 30k ( cô Linh)\n-đạo đức kinh doanh: slide  5k ( thầy Huân)\n- đàm phán: slide+ tài liệu ôn 15k ( cô Linh)\n- giáo trình nguyên lý kế toán: 5k\n-kinh doanh xuất nhập khẩu: slide 6k ( cô Thảo)\n- quản trị kdqt: slide 5k\n- giáo trình quản trị doanh nghiệp thương mại: 20k\n-Tiếng Anh b1: 35k\n- Tiếng Anh đã cào mã: 30k'],"['Tất cả, 3', 'Thích, 2', 'Yêu thích, 1']","['c rep tn em với ạ', '2', 'Rep em với']",583404,"Thứ Tư, 3 Tháng 1, 2024 lúc 08:59",3
['Anh chị cho em xin review thầy Hoan dạy triết với ạ.\nEm cảm ơn nhiều ạ'],"['Thích, 1']","['chị thấy thầy dạy ổn,điểm thì hơi khét tí thầy cho 9 8 đều nha-dù đi học đủ']",583897,"Thứ Tư, 3 Tháng 1, 2024 lúc 08:49",1
['Em cần tìm giáo trình và slide của những môn này ạ'],"['Tất cả, 6', 'Thích, 5', 'Haha, 1']","['Ib chị', 'mình có giao tiếp với nmkt nha', 'Mình có nhập môn kt nha', 'Mk có giáo trình gtkd nha', 'Mình có ktct với nmkt', 'Mình có com1 đã cào mã', 'còn gt nmkt nè pằ ui', 'Mình có giao tiếp', 'Pass giáo trình giao tiếp kd', 'Mình pass nmkt nha', 'mình có kdqt', 'có pass gtkd nha', 'Rep ib mình zới ạ', 'Kdqt', 'Mình có giao tiếp vs nmkt nha', 'Mình có giáo trình nmkt', 'Pass key note chưa cào mã ạ', 'Thu Hà ib mình với ạ', 'Thu Hà còn k ạ', 'Huỳnh Thị Tố Trinh mình có kdqt,tư tưởng nha', 'Kim Yến còn kdqt k ạ', 'Vy Mai còn bạn nhé. Ib mình', 'Kim Yến ib ạ', 'Mình có giao tiếp trong kinh doanh ạ', 'Mình có gt trong kinh doanh, KDQT và nhập môn ktoan nhé', 'Thảo Thanh còn kdqt k ạ', 'Vy Mai còn b nhé', 'Thảo Thanh ib ạ', 'Mình có tư tưởng hcm', 'Khánh Huyền có đề cương k ạ', 'Anh Thu c có nha', 'mình có gtr gtkd 20k', 'Ib mình có đủ mấy giáo trình các môn ạ', 'Đt Tuyết Nhi còn kdqt k ah', 'Vy Mai còn ạ', 'Đt Tuyết Nhi ib em nha', 'Đt Tuyết Nhi có đề cương tư tưởng ko ạ?', 'Lin Sammy còn ạ', 'Đt Tuyết Nhi pass bao nhiu vậy ạ?', 'Mình có tư tưởng nhaa', 'Oanh Tú có đề cương ko ạ?', 'Lin Sammy có e', 'Oanh Tú pass bao nhiu vậy ạ?', 'Mình có giáo trình gttkd vs slide kinh tế chính trị nha', 'Mình có giao tiếp trong kinh doanh với kinh doanh quốc tế nha', 'Ib mình có full ạ', 'Com1 đac cào 15k ạ', 'Vương Cẩn Du còn k ạ. Ib mình', 'Mình có giáo trình nmkt + slide + trắc nghiệm nha', 'mình có english communication 1 chưa cào mã ạ', 'Nguyễn Minh Anh rep ib mình ạ', 'mình có nhập môn kế toán ạ', 'Mình có giao tiếp trong kinh doanh vs ktct', 'Có gt nmkt ạ', 'English Communication 1 bạn học lớp nào vậy ạ']",584247,"Thứ Tư, 3 Tháng 1, 2024 lúc 08:14",55
['a/c nào pass những tài liệu này k ạ\n* Hành vi tổ chức ( Bùi Thị Minh Thu)\n* Hành vi khách du lịch\n* Ktct ( cô hoa)\n* Pháp luật du lịch.'],"['Thích, 1']","['mình có hvtc nha', 'Trần Tuyết Nhi cô minh bùi pk ja', 'Cẩm Tiên Nguyễn Mình học cô Phước An á', 'Mình có ktct với hvtc', 'Mình có hvtc cô minh thu nhan tặng tài file ôn thi cuối kì cho bạn', 'Cẩm Tiên Nguyễn mình có pháp luật DL']",585670,"Thứ Tư, 3 Tháng 1, 2024 lúc 08:03",6
['Em cần tìm hết tài liệu như trong ảnh ạ '],"['Thích, 4']","['Mình có gt, slide, tl môn hvtc', 'Nguyễn Châu rep ib em ạ', 'mình có full tài liệu hvtc kèm file ôn tập trắc nghiệm tự luận', 'Mình có slide tư tưởng', 'Mk có gt+sl hvtc ạ', 'Mình có pháp luật du lịch', 'Mình có hvtc và quản trị cung ứng dịch vụ', 'Hà Trinh ib em ạ', 'Mình có TA B1', 'Mình có sách TA Communication 2 đã cào mã nha', 'Mình có hvtc nha', 'Mình có tiếng anh; hvtc nha', 'Mình có:\n- Hvtc( gtrinh + file ôn tn, tự luận) hết\n- Plvdl( vb luật) hết\n- Qtkd nhà hàng ( gtrinh + slide cô Hải Đường) hết\n- Tư tưởng( gtrinh cô Ngọc Hoa)', 'Phúc Huỳnh ib em ạ', 'Phúc Huỳnh còn qtkdnh không ạ', 'Khánh Linh mình hết ạ', 'Khánh Linh mình có kd nhà hàng', 'tui có communication2 chưa cào mã nè', 'Có cung ứng (tiếng anh)', 'Mình có qtcudv 10k', 'Mình có slide + giáo trình HVTC', 'Vy Mai bạn có hvtc của thầy cô nào ạ', 'Khánh Linh cô Phùng Phước An á bạn', 'Khánh Linh nma giáo trình thì như nhau, thầy cô nào cũng dùng', 'Com2 đã cào mã 15k ạ', 'Ngọc Ánh mình co kd nhà hàng và Pháp luật dl']",586185,"Thứ Tư, 3 Tháng 1, 2024 lúc 07:58",26
