text,label,Post_ID
nỏ can chi cạ nốt kì này ta nháp kì sau mần lại bị đuổi thì về mần lẫy kím cơm,Negative,310
ngọc ánh nếu bạn cần,Postive,310
đã share,Negative,310
lẹ lẹ m ơi,Postive,310
ác kk,Postive,310
share i là dc,Neutral,310
điểm rưỡi rồi,Neutral,310
linh thoi naòo,Neutral,310
có thật là như v khong,Neutral,310
có với người học bài á,Neutral,310
ừm vĩnh vui thật,Postive,310
share mì tôm là được điểm cao nha,Postive,310
ba cái đồ học kì th mà,Neutral,310
chúc em lsđ a kk,Postive,310
ám ảnh luôn m,Negative,311
mà,Neutral,311
j ko nhớ,Neutral,311
cái ni thấy hum linh lúm,Postive,311
tuổi trẻ thiệt chứ trường mà thấy là nắm cái đầu lung quá  thật,Negative,311
cùng lắm học lại để lần sau đi thi up locket tiếp thoi mà khom saooo,Negative,311
làm phát nữa cho chấn động vui thật,Negative,311
úp mín r chiến haha,Postive,311
dân xài lọc kẹt phải thế,Negative,311
rớt môn cũng phải locket,Negative,311
cho tiền học lại thì đỡ,Neutral,311
thấy còn nên tui phải dơ máy lên chụp liền đó,Neutral,311
câu học nhiều thì làm sai câu ko học thì lại bỏ trắng,Negative,312
t mượn cmt để t nói m đó chứ m cười chi,Postive,312
thì học lại vui thật,Neutral,312
ổn ko em,Neutral,312
đang nghe nhạc thiền,Neutral,312
toi không thể thấy điều này mình,Negative,312
zui quá chời,Postive,312
nói nữa đi nấu ăn đi vui thật,Postive,312
đang tu skill mai thi,Neutral,313
ghi nhận lê ngọc cường vui thật,Neutral,313
hãy trao cho tôi,Neutral,313
chúm ta cần nhận được sự công nhận,Negative,313
bạn xứng đáng được nhận,Postive,313
lúc nào cũng thấy than dl rồi đc nhận chưa,Neutral,313
ngủ nhiều nhất năm,Negative,313
đăng story liền,Postive,313
m,Neutral,313
chụp qua t đăng,Neutral,313
ship vô cho,Neutral,313
sale cho trường đi,Neutral,313
xem ai tiềm năng,Neutral,313
sale cho hà ny à,Neutral,313
tập huấn thôi mà t la thiệt bây,Negative,314
trời nắng tưới nước cho mát,Negative,314
thế khói là do gì anh,Neutral,314
quen qá vui thật,Postive,314
bớt hóng lại nha pé vui thật,Postive,314
ko hóng đời không nể b ơi,Negative,314
nguyên cháy hết đề thi r khỏi thi nữa yeah,Negative,314
tưởng cháy đề chớ,Negative,314
tin chuẩn chưa để đi kểv  thật,Neutral,314
kể đại đại đi rồi confirm sau,Postive,314
chừa lun vui thật,Negative,314
thề sợ ngang,Negative,314
làm phát hết hồn,Negative,314
đang buồn ngủ làm quả tỉnh ngủ,Negative,314
nghỉ hôm mà trường zui thế vui thật,Postive,314
bị bắn súng nước vui thật,Negative,314
zui zậy,Postive,314
hong đi hong zui,Negative,314
quê chứ hông dui buồn thật,Negative,314
tập huấn phòng cháy,Neutral,314
còn đó thì ấn phím,Neutral,314
ra xĩu có a đẹp trai cứu neeee,Postive,314
đừng nghịch ngợm nữa bây giờ với tôi toàn là nghịch cảnh,Negative,314
mấy đứa không đăng ký được tín chỉ đốt á,Negative,314
mất dạy mi đúng không,Negative,314
nói bé mồm thôi,Negative,314
cháy trường hả cô giáo,Negative,314
ko có bik lun,Negative,314
chạy nhanh lắm văng dép chứ nhiêu vui thật,Negative,314
tưởng có sinh viên chơi trội k á mi,Negative,314
dụ chi rứa,Negative,314
ai biết chi mô làm t tưởng sv trường,Negative,314
ngọc ánh thuy vinhh đề cháy rồi nên nghỉ học thui,Negative,314
ok bỏ thi thoi,Negative,314
đề kh cháy m cũng có học đôu mà nghĩ,Negative,314
ngọc ánh thấm vl,Postive,314
tầng năm nào,Neutral,314
cháy trường vui thật,Postive,314
sao cô lại đốt trường vậy vui thật,Negative,314
tại tôi rớt môn nên tôi phải làm thế để trả thù,Neutral,314
chủng bị trường sẽ tăng học phí cho cô kkk,Negative,314
nữa hả,Neutral,314
mày đốt trường à,Negative,314
tưới cây á trời nắng,Negative,314
ủa sao giờ tui vô xem thấy còn trống nùi nè bà,Negative,315
nghĩ tới cảnh năm sau đi học thể với mà nao lòng,Neutral,315
tui thất học gdtc bà ơi,Negative,315
có quen hongggg,Neutral,316
đã đời,Postive,316
nhả vía tiếng người kì môn kì vui thật,Negative,317
lấy vía của chị mài hết rồi đi phân phát à,Negative,317
củm ơn chị dứa xinh đẹp đã cho em vía,Postive,317
còn tận mấy kỳ lận nha,Neutral,317
m mấy ha,Neutral,317
chúc em cạnh tranh may mắn,Postive,317
chúc may mắn,Postive,317
đk dùm với,Negative,317
môn,Neutral,317
uhm thanks vui thật,Postive,317
chuẩn bị tinh thần,Neutral,317
sợ rứa,Negative,317
coi răng thất học luôn vui thật,Negative,317
chúc e may mắn,Postive,317
bình an,Neutral,317
cứu tui cứu tui,Negative,317
tới rồi,Postive,317
chuẩn bị chạy đua với thời gian mạng đứa nào mạnh hơn đứa mấy thắng,Negative,317
gòy lun cuộc chiến sắp sửa bắt đầu vui thật,Postive,317
chỉ t đăng ký coi,Negative,317
easy,Postive,317
ngày lành tháng tốt,Postive,317
ước làm,Neutral,317
khùng r đó,Negative,317
cậu đã tìm được cho mình chân lý nào chưa cho mình ké nhiều lớp chút,Postive,317
lúc đó web sập thì chỉ có khóc vui thật,Negative,317
tớ tin cậu vui thật,Postive,317
ra net thoi,Negative,317
gì nó cũng tới r,Negative,317
haiz,Postive,317
chúc may mắn,Postive,317
chuẩn bị đc biết mùi web trường mượt ra ren vui thật,Postive,317
ánh duy thoi nghe nựa hoang mang,Negative,317
kiếm sẵn quán net wifi mạnh mạnh trc đi mấy elm vui thật,Neutral,317
cho e dô hội dới aạaa,Neutral,317
em trả tiền net cho tụi chị,Neutral,317
bao quán net bữa đó nha iuuuu,Neutral,317
ước được bao quán net gheee vui thật,Postive,317
ước mơ nhỏ nhoi của tụi tớ nè cậu kim yến ơi,Neutral,317
đừng lo tới bữa kim yến bao trọn quán net cho lớp mình,Neutral,317
cô ấy thật giàu nhất là giàu tình cảm ha vui thật,Postive,317
đại gia mới nổi lớp,Neutral,317
chị nỡ lòng nào đối xử dới e như z,Postive,317
há há há há há há há há há há,Postive,317
chi rớ tr,Postive,317
chuẩn bị tinh thần cho kỳ học mới thuii,Neutral,317
đăng ký tín hồi hộp hơn phim hành động lun á,Neutral,317
ánh thy ihome rớt hạng r,Negative,318
icoffe m,Neutral,318
ánh thy chớ kêu đau răng chưa ngủ vui thật,Negative,318
thao thức vì em,Postive,318
ánh thy thức đi có sức làm thử thách ngồi tiếng ở quán vui thật,Postive,318
chớ hơi ít,Negative,318
tại vì là chân ái đó c,Neutral,318
đề nào ngủ bụi ở zone six thử,Negative,318
mãi đỉnh,Postive,318
nma mình đổi cơ sở ngồi đc k ntp mãi k chán à vui thật,Negative,318
đúng r chớ sao,Neutral,318
quán guột kìa,Neutral,318
tới soạn ppt với hát nhạc snsd nữa ko vui thật,Negative,318
quán ruột nằm lê la suốt ngày ở quán ruột hẹn quán khi nào trời lạnh đem chăn ra nằm với quán,Negative,318
trải nghiệm chạy kpi giùm chị ấy hà,Neutral,318
sợ ruìi,Negative,318
quán ruột c kìa,Neutral,318
sợ r hong dám đi,Negative,318
cổ đông của quán,Neutral,318
e chính thức hết tiền r,Negative,318
bầu trời hôm nay thật đẹp như chiến thắng của zonesix v đó admin dễ thương hẹn các bạn hôm nào tới nhé,Postive,318
mõ tụng kinh cá ngáo mini đồ chơi giải trí shopee việt nam,Negative,319
y rk mik p tích đức lên bé kakak,Postive,319
t gõ m,Negative,319
sao gõ t,Negative,319
chịu ko chịu cũng chịu,Postive,319
chuẩn bị một tâm hồn đẹp để đi thi,Postive,319
và một cái đầu lạnh,Negative,319
tụng m,Negative,319
thì cũng tụng dữ lắm rồi á,Neutral,319
đừng lo nhé,Neutral,319
đến nước này chỉ có gõ đầu cho chữ vào thôi cậu ạ,Neutral,319
đọc đến anna karerina là quá kinh khủng,Negative,319
xin chỗ mua mõ vui thật,Neutral,319
ủa sao lên đây rồi,Negative,319
cho với,Neutral,319
mình tụng zùm cho,Negative,319
mua dụng cụ học tập để đỡ phải học bài,Negative,319
nam mô,Neutral,320
ỏ,Neutral,320
xuất sắc,Postive,320
admin có tâm nhất hệ mặt trời,Postive,321
viết gì xàm v mẹ,Negative,321
em tham khảo the english lab đối tác kim cương xuất sắc khu vực miền trung của idp ở đây toàn giáo viên đã đào tạo hàng nghìn bạn học viên em nhé học phí cũng vừa phải nữa em xem thử nha bên này có cả toeic và tiếng anh giao tiếp nữa e nhaaa,Postive,339
mình có nhóm cơ bản tháng và nhóm giải đề bạn quan tâm ib mình nhé,Neutral,339
c có toeic,Postive,339
sắp tới c khai giảng lớp toeic cơ bản luyện thi,Neutral,339
online qua zoom hoặc offline lớp offline khoảng bạn bạn,Negative,339
cam kết đầu ra học lại miễn phí nếu không đạt,Negative,339
lộ trình học chi tiết và tài liệu nhắn chị gửi em tham khảo nhé,Postive,339
toeic bên ebest đường á em nè học với giáo viên toeic trở lên thôi mà cho luyện đề trước thi nhiều nữa highly rcm nha,Postive,339
học phí tầm bao nhiêu v ạ,Neutral,339
em hỏi học phí ntn v ạ,Neutral,339
tầm tháng á e cũng dễ chịu nè,Postive,339
c có mở nhóm kèm toeic bạn nhóm e có nhu cầu ib c nhé,Neutral,339
năng lực tiếng anh của mình hiện tại đang ở mức nào rồi em ha mình đã có nền tảng để vào lớp ôn luyện toeic hay chưa,Neutral,339
trước trường mình thì có ms hoa nè học oke á gv cũng nhiệt tình nữa,Postive,339
trung tâm anh ngữ ms hoa ngũ hành sớn gần trường kinh tết luôn,Postive,339
em có thể tham khảo bên trung tâm ielst mentor đà nẵng lý tự trọng bên c cam kết đầu ra và lộ trình rõ ràng cho mình nha hỗ trợ các bạn test đầu vào và được học thử buổi học miễn phí nè,Postive,339
em tham khảo enet english ngay chương dương luôn nhé lớp toeic cam kết đầu ra giáo viên kinh nghiệm nhiệt tình lớp học vui vẻ dễ tiếp thu nè vui thật,Postive,339
nhé giáo viên nhiệt tình tận tâm chất lượng oke cam kết đầu ra cho mình nhéhọc phí đang đươc ưu đãi cực kì rẻ cho sinh viên ngoài ra em có thể tham gia các gameshow buổi ngoại khóa tiếng anhđược giao tiếp với người bản xứ em ib chị hổ trợ kỹ cho em nhé,Postive,339
em học kinh tế thì mình có thể tham khảo enet nha trung tâm nằm ở chương dương nè mình có thể ib cho chị hoặc đến trực tiếp trung tâm để được tư vấn thêm về lộ trình học nhé,Neutral,339
gần trường mình có ebest ở đường á em học ok lắm nha e có thể tham khảo nè,Postive,339
mình có,Neutral,343
còn bạn,Postive,343
rep ib nha b,Neutral,343
có toeic,Postive,346
sắp tới c khai giảng lớp toeic cơ bản luyện thi,Neutral,346
online qua zoom hoặc offline lớp offline khoảng bạn bạn cam kết đầu ra học lại miễn phí nếu không đạt,Neutral,346
lộ trình học chi tiết và tài liệu nhắn chị gửi em tham khảo nhé,Postive,346
c có mở nhóm kèm toeic bạn nhóm e có nhu cầu ib c nhé,Neutral,346
em ghé qua iris english center đỗ bá đà nẵng chị hỗ trợ mình em nhé là trung tâm chuyên dạy từ mất gốc lên tới giao tiếp tự tin thành thạo mình ghé test năng lực rồi chị hỗ trợ cho mình học thử vài buổi trải nghiệm trước rồi mình đăng ký sau em nhé,Postive,346
em tham khảo the english lab đối tác kim cương xuất sắc khu vực miền trung của idp ở đây toàn giáo viên đã đào tạo hàng nghìn bạn học viên em nhé học phí cũng vừa phải nữa em xem thử nha bên này có cả toeic và tiếng anh giao tiếp nữa e nhaaa,Postive,346
nếu em chưa tìm được gv thì liên hệ cô nhé,Neutral,346
ib chi nhé học phí siêu đâix dãi nha,Negative,346
say,Postive,347
ib tớ có,Neutral,347
mình có ạ tặng kèm slide anh việt luôn nhé,Postive,347
mình có ạ,Neutral,347
mình có nhe,Neutral,347
b pass bnhieu ạ,Neutral,347
theo dõi,Neutral,351
ngân hàng agribank yêu cầu các ứng viên toeic tối thiểu toeic trở lên ngân hàng acb và sacombank yêu cầu tối thiểu toeic ngân hàng kỹ thương việt nam techcombank yêu cầu chứng chỉ toeic khi tuyển dụng tối thiểu là điểm và vietcombank yêu cầu đầu vào từ toeic,Postive,351
bên mình đang có chương trình trải nghiệm tiếng anh giao tiếp và học thử cho các bạn mới hoàn toàn miễn phí các bạn ai có nhu cầu thì liên hệ mình để mình hướng dẫn làm test miễn phí nhaaaa,Neutral,351
theo dõi,Neutral,359
nào mất_gốc tiếng anh cần chứng chỉ xét tốt nghiệp ib chị hỗ trợ thi chứng chỉ tiếng anh tin học cơ bản nâng cao chuẩn_đầu_ra cấp tốc nhé ms tố trinh zalo,Neutral,359
quy định là có bằng tin cơ bản mới được thi tin nâng cao á,Neutral,359
thi mos là pass đc cơ bản vs nâng cao ko ạ,Neutral,359
theo dõi,Neutral,362
nào mất_gốc tiếng anh cần chứng chỉ xét tốt nghiệp ib chị hỗ trợ thi chứng chỉ tiếng anh tin học cơ bản nâng cao chuẩn_đầu_ra cấp tốc nhé ms tố trinh zalo,Neutral,362
năm ngoái bọn c là á,Neutral,362
c có toeic,Postive,362
sắp tới c khai giảng lớp toeic cơ bản luyện thi online qua zoom hoặc offline,Negative,362
lớp offline khoảng bạn bạn cam kết đầu ra học lại miễn phí nếu không đạt,Neutral,362
lộ trình học chi tiết và tài liệu nhắn chị gửi em tham khảo nhé,Postive,362
cố gắng lên em chị hoof ấy tính bỏ r,Postive,364
năm nhất thì hầu như các môn học không khác nhau giữa các ngành á em nên đừng bị đánh lừa là không hợp ngành nghen cố lên em nhé,Negative,364
chị này xịn quá ta,Postive,364
dạ em chào chị chị đi quân sự zề chưa,Neutral,364
con nên dựa vào mô hình swot để biết mình mạnh yếu hay hợp không hợp ra sao là thứ nếu giả như không hợp thì mình sẽ làm gì và học gì thứ ngồi lại với gia đình những người có kiến thức kinh nghiệm để họ tư vấn thứ gặp các gv tư vấn cố vấn của họ để xin các thầy cô định hướng chia sẻ cuối cùng nếu con cần người lắng nghe con và tư vấn ít nhiều nếu con muốn thì con có thể nhắn tin nhé,Negative,364
theo dõi,Neutral,364
nào mất_gốc tiếng anh cần chứng chỉ xét tốt nghiệp ib chị hỗ trợ thi chứng chỉ tiếng anh tin học cơ bản nâng cao chuẩn_đầu_ra cấp tốc nhé ms tố trinh zalo,Neutral,364
chị có như zậy hong,Neutral,364
chị chx zô nên chị chx có biết,Neutral,364
không hào hứng thì thôi thi lại đi ham chơi qá k hào hứng chứ gì nữa,Postive,364
m viết cfs ni đúng không,Neutral,364
